0.216200, 0.232666, 0.359501, 0.000000
0.369727, 0.307250, 0.105410, 0.000000
0.197885, 0.231305, 0.134321, 0.000000
0.148480, 0.307922, 0.347746, 0.000000
0.186395, 0.131891, 0.187662, 0.000000
0.198635, 0.190165, 0.284988, 0.000000
0.440708, 0.140391, 0.262058, 0.000000
0.192081, 0.147250, 0.246021, 0.000000
0.259986, 0.126872, 0.311659, 0.000000
0.167774, 0.053113, 0.297032, 0.000000
0.245669, 0.416617, 0.177496, 0.000000
0.193545, 0.760883, 0.486411, 7.000000
0.373519, 0.342033, 0.086038, 0.000000
0.227450, 0.218668, 0.274376, 0.000000
0.032719, 0.086202, 0.183142, 0.000000
0.701960, 0.170584, 0.104369, 3.000000
0.129398, 0.200079, 0.221018, 0.000000
0.316504, 0.271312, 0.331998, 0.000000
0.348743, 0.275255, 0.317585, 0.000000
0.195046, 0.223740, 0.048842, 0.000000
0.065156, 0.000000, 0.206205, 0.000000
0.343310, 0.161629, 0.223749, 0.000000
0.161844, 0.323891, 0.206357, 0.000000
0.081772, 0.204904, 0.133536, 0.000000
0.015717, 0.322784, 0.323625, 0.000000
0.278809, 0.170126, 0.310565, 0.000000
0.302088, 0.188918, 0.242364, 0.000000
0.697247, 0.084748, 0.921102, 5.000000
0.531725, 0.163397, 0.567625, 4.000000
0.123477, 0.192236, 0.257567, 0.000000
0.082328, 0.318406, 0.050790, 0.000000
0.265976, 0.414341, 0.154912, 0.000000
0.855065, 0.744988, 0.563651, 10.000000
0.183429, 0.292236, 0.119451, 0.000000
0.200336, 0.237915, 0.173986, 0.000000
0.210713, 0.218812, 0.056122, 0.000000
0.077968, 0.102549, 0.210128, 0.000000
0.752030, 0.127225, 0.865404, 5.000000
0.287653, 0.192115, 0.242414, 0.000000
0.103701, 0.039904, 0.375734, 0.000000
0.165153, 0.222189, 0.171553, 0.000000
0.169626, 0.189459, 0.252377, 0.000000
0.089750, 0.202485, 0.253109, 0.000000
0.818063, 0.919116, 0.580640, 10.000000
0.184874, 0.183621, 0.238198, 0.000000
0.335942, 0.269607, 0.268220, 0.000000
0.186841, 0.172934, 0.195568, 0.000000
0.052240, 0.396029, 0.229200, 0.000000
0.036095, 0.157334, 0.181607, 0.000000
0.284523, 0.445323, 0.242575, 0.000000
0.205022, 0.187336, 0.095686, 0.000000
0.332222, 0.078143, 0.280169, 0.000000
