0.806234, 0.804642, 0.399453, 10.000000
0.029936, 1.000000, 0.487185, 7.000000
0.220137, 0.285920, 0.906857, 2.000000
1.000000, 0.807018, 0.170755, 9.000000
0.192898, 1.000000, 0.240637, 6.000000
0.838558, 0.990466, 0.717889, 10.000000
0.039567, 0.261107, 0.653114, 1.000000
0.262429, 0.028874, 0.644472, 1.000000
0.504083, 0.191704, 0.498598, 4.000000
0.141714, 0.939388, 0.542747, 7.000000
0.175407, 1.000000, 0.676161, 8.000000
1.000000, 0.787661, 1.000000, 11.000000
0.783148, 0.891378, 0.280591, 9.000000
0.703126, 0.080867, 0.870986, 5.000000
0.162047, 0.194619, 0.263785, 0.000000
0.250282, 0.282547, 0.152665, 0.000000
0.678243, 0.022588, 0.370001, 3.000000
0.707655, 0.295791, 0.645705, 4.000000
0.824739, 0.772253, 0.747787, 11.000000
0.220796, 0.199364, 0.221023, 0.000000
0.789093, 0.247551, 0.544795, 4.000000
0.611924, 0.107567, 0.529828, 4.000000
0.609034, 0.296925, 0.452874, 4.000000
0.849432, 0.836350, 0.434667, 10.000000
0.267450, 0.775486, 0.831222, 8.000000
0.643587, 0.362991, 0.746843, 5.000000
0.504943, 0.186526, 0.489156, 4.000000
0.304618, 0.130857, 0.591129, 1.000000
0.868982, 0.789911, 0.647997, 10.000000
0.000000, 0.828178, 0.619607, 7.000000
0.948030, 0.895772, 0.725424, 11.000000
0.549941, 0.070089, 0.559585, 4.000000
0.106749, 0.864782, 0.891646, 8.000000
0.160113, 0.230897, 0.266042, 0.000000
0.366016, 0.343705, 1.000000, 2.000000
0.226405, 0.194876, 0.828164, 2.000000
0.369361, 0.166541, 0.448104, 1.000000
0.168350, 0.241981, 0.917890, 2.000000
0.223098, 0.253120, 0.869386, 2.000000
0.706845, 0.285767, 0.947551, 5.000000
0.152234, 0.697724, 0.072861, 6.000000
0.853914, 0.652206, 0.245395, 9.000000
0.115657, 0.299625, 0.524989, 1.000000
0.828883, 0.816256, 0.597434, 10.000000
0.988042, 0.777261, 0.941094, 11.000000
0.092045, 0.186892, 0.255697, 0.000000
0.398081, 0.259986, 0.080906, 3.000000
0.712183, 0.268047, 0.844539, 5.000000
0.522447, 0.211793, 0.888330, 5.000000
0.784533, 0.809438, 0.380550, 9.000000
0.033454, 0.199174, 0.418190, 0.000000
0.222345, 0.926732, 0.815313, 8.000000
0.547660, 0.251651, 0.479313, 4.000000
0.045036, 0.765229, 0.106261, 6.000000
0.873613, 0.948022, 0.284455, 9.000000
0.640718, 0.291712, 0.420611, 4.000000
0.878648, 0.871299, 0.503059, 10.000000
0.759542, 0.802722, 0.741245, 10.000000
0.187758, 0.181952, 0.613272, 1.000000
0.297016, 0.166452, 1.000000, 2.000000
0.686074, 0.233329, 0.062171, 3.000000
0.278404, 0.887813, 0.151272, 6.000000
0.197007, 0.145565, 0.145232, 0.000000
0.840002, 0.636437, 0.850397, 11.000000
0.897245, 0.764635, 0.555800, 10.000000
0.218710, 0.197450, 0.237705, 0.000000
0.643496, 0.227738, 0.143298, 3.000000
0.849279, 0.977909, 0.208019, 9.000000
0.271767, 0.330689, 0.592774, 1.000000
0.665093, 0.232131, 0.840808, 5.000000
0.498092, 0.297887, 0.173546, 3.000000
0.543180, 0.246717, 0.246682, 3.000000
0.081194, 0.899398, 0.241483, 6.000000
0.237384, 0.849748, 0.042487, 6.000000
0.691409, 0.326722, 0.716860, 4.000000
0.266985, 0.746766, 0.577669, 7.000000
0.163849, 1.000000, 0.562569, 7.000000
0.280313, 0.114699, 0.582161, 1.000000
0.794275, 0.207133, 0.595320, 4.000000
0.281104, 0.969698, 0.414431, 6.000000
0.211510, 0.658250, 0.303018, 6.000000
0.233600, 0.771024, 0.446186, 7.000000
0.677824, 0.889242, 0.856502, 11.000000
0.908999, 0.954883, 0.073264, 9.000000
0.055302, 0.747182, 0.871750, 8.000000
0.797887, 0.858680, 0.104564, 9.000000
0.413589, 0.246133, 0.125555, 0.000000
0.876795, 0.961734, 0.797758, 11.000000
0.111126, 0.936990, 0.274111, 6.000000
0.778039, 0.309439, 0.630820, 4.000000
0.268307, 1.000000, 0.963967, 8.000000
1.000000, 0.686279, 0.335969, 10.000000
0.579515, 0.131449, 0.759561, 4.000000
0.278395, 0.796500, 0.745525, 8.000000
0.548261, 0.329972, 0.403601, 3.000000
0.995123, 0.977187, 0.292386, 9.000000
0.084380, 0.146718, 0.939717, 2.000000
0.248674, 0.828399, 0.411340, 7.000000
0.122511, 0.265327, 0.966523, 2.000000
0.920053, 1.000000, 0.244515, 9.000000
0.187498, 0.939139, 0.902676, 8.000000
0.060765, 0.354115, 0.254500, 0.000000
0.807252, 0.819242, 0.956582, 11.000000
0.579660, 0.210313, 0.828480, 5.000000
0.712008, 0.973191, 0.688626, 10.000000
0.276239, 0.263649, 0.399392, 1.000000
0.893258, 0.970551, 0.877269, 11.000000
0.467442, 0.235848, 0.584998, 4.000000
0.122624, 0.156091, 0.224574, 0.000000
0.323883, 0.190155, 0.437655, 1.000000
0.067199, 0.387581, 0.618715, 1.000000
0.240113, 0.902905, 1.000000, 8.000000
0.254102, 0.273667, 0.516848, 1.000000
0.366043, 0.781043, 0.567387, 7.000000
0.148101, 0.808034, 0.847508, 8.000000
0.703115, 0.298779, 1.000000, 5.000000
0.290782, 0.702096, 0.205654, 6.000000
0.281294, 0.815123, 0.982415, 8.000000
0.770612, 0.221499, 0.240729, 3.000000
0.169438, 0.745824, 0.821579, 8.000000
0.195612, 0.000000, 0.976586, 2.000000
0.649511, 0.164813, 0.438721, 4.000000
0.995662, 0.845226, 0.133792, 9.000000
0.696178, 0.816974, 0.522086, 10.000000
0.205950, 0.053162, 0.384946, 0.000000
0.236275, 0.000000, 0.194630, 0.000000
0.880465, 0.900251, 0.785530, 11.000000
