0.026251, 0.189174, 0.282232, 0.000000
0.212326, 0.000000, 0.242214, 0.000000
0.099175, 0.207268, 0.000000, 0.000000
0.369607, 0.133507, 0.265702, 0.000000
0.232112, 0.315177, 0.000000, 0.000000
0.272050, 0.272589, 0.175697, 0.000000
0.311259, 0.354192, 0.141351, 0.000000
0.120979, 0.117614, 0.267766, 0.000000
0.183319, 0.025578, 0.155656, 0.000000
0.195898, 0.069770, 0.096318, 0.000000
0.059312, 0.264521, 0.351774, 0.000000
0.195934, 0.040243, 0.109193, 0.000000
0.154707, 0.226727, 0.229529, 0.000000
0.352329, 0.426753, 0.189562, 0.000000
0.162047, 0.194619, 0.263785, 0.000000
0.250282, 0.282547, 0.152665, 0.000000
0.267338, 0.081077, 0.271712, 0.000000
0.175639, 0.331459, 0.173565, 0.000000
0.150053, 0.308810, 0.260567, 0.000000
0.220796, 0.199364, 0.221023, 0.000000
0.263214, 0.267024, 0.000000, 0.000000
0.106231, 0.192911, 0.245198, 0.000000
0.274756, 0.285060, 0.329607, 0.000000
0.079959, 0.101701, 0.144055, 0.000000
0.336961, 0.000578, 0.247431, 0.000000
0.211131, 0.221798, 0.162304, 0.000000
0.201617, 0.208199, 0.089416, 0.000000
0.335214, 0.359348, 0.186792, 0.000000
0.242954, 0.145106, 0.178740, 0.000000
0.212232, 0.348529, 0.224557, 0.000000
0.307565, 0.105086, 0.055678, 0.000000
0.107780, 0.225470, 0.188263, 0.000000
0.183697, 0.088648, 0.247924, 0.000000
0.160113, 0.230897, 0.266042, 0.000000
0.211705, 0.102922, 0.193880, 0.000000
0.199681, 0.169546, 0.069152, 0.000000
0.139172, 0.187872, 0.203123, 0.000000
0.340040, 0.125607, 0.219061, 0.000000
0.262326, 0.323803, 0.095768, 0.000000
0.307074, 0.355782, 0.158237, 0.000000
0.157222, 0.205913, 0.233071, 0.000000
0.310956, 0.175999, 0.169201, 0.000000
0.334688, 0.410876, 0.257262, 0.000000
0.193113, 0.233975, 0.209786, 0.000000
0.199880, 0.216943, 0.339111, 0.000000
0.092045, 0.186892, 0.255697, 0.000000
0.207898, 0.204760, 0.271307, 0.000000
0.204072, 0.199894, 0.461125, 0.000000
0.271468, 0.070842, 0.354796, 0.000000
0.177905, 0.162076, 0.148033, 0.000000
0.033454, 0.199174, 0.418190, 0.000000
0.249642, 0.093791, 0.273599, 0.000000
0.029011, 0.312652, 0.274854, 0.000000
0.271243, 0.265856, 0.246840, 0.000000
0.041409, 0.272883, 0.215883, 0.000000
0.263378, 0.000000, 0.219947, 0.000000
0.194825, 0.384319, 0.182222, 0.000000
0.116511, 0.360164, 0.352468, 0.000000
0.105562, 0.326830, 0.240870, 0.000000
0.338107, 0.234087, 0.227801, 0.000000
0.141701, 0.273112, 0.395934, 0.000000
0.305945, 0.264194, 0.233804, 0.000000
0.197007, 0.145565, 0.145232, 0.000000
0.140974, 0.127039, 0.346436, 0.000000
0.200703, 0.235268, 0.180055, 0.000000
0.218710, 0.197450, 0.237705, 0.000000
0.105833, 0.171700, 0.180412, 0.000000
0.223472, 0.137188, 0.204055, 0.000000
0.222195, 0.166699, 0.191535, 0.000000
0.242694, 0.195705, 0.185239, 0.000000
0.286279, 0.174767, 0.071991, 0.000000
0.132844, 0.218675, 0.176624, 0.000000
0.142918, 0.355525, 0.060175, 0.000000
0.276289, 0.083361, 0.107683, 0.000000
0.147703, 0.047393, 0.182372, 0.000000
0.270861, 0.232033, 0.000000, 0.000000
0.274244, 0.192975, 0.164782, 0.000000
0.053526, 0.076050, 0.203824, 0.000000
0.051406, 0.069648, 0.268437, 0.000000
0.037538, 0.128179, 0.429894, 0.000000
0.226465, 0.106241, 0.085535, 0.000000
0.137119, 0.219975, 0.353338, 0.000000
0.136328, 1.000000, 0.619972, 7.000000
0.204440, 0.098992, 0.407591, 0.000000
0.216037, 0.238523, 0.080350, 0.000000
0.114893, 0.245282, 0.000000, 0.000000
0.413589, 0.246133, 0.125555, 0.000000
0.300421, 0.177910, 0.258414, 0.000000
0.239171, 0.245233, 0.243522, 0.000000
0.327879, 0.215952, 0.216422, 0.000000
0.124273, 0.145494, 0.196726, 0.000000
0.282898, 0.194436, 0.075136, 0.000000
0.472813, 0.342532, 0.306240, 0.000000
0.039949, 0.000000, 0.213921, 0.000000
0.280053, 0.237496, 0.109480, 0.000000
0.105450, 0.000000, 0.085271, 0.000000
0.097848, 0.240246, 0.191862, 0.000000
0.033031, 0.200487, 0.298142, 0.000000
0.130427, 0.362768, 0.234777, 0.000000
0.259729, 0.168080, 0.268351, 0.000000
0.152152, 0.208581, 0.184646, 0.000000
0.060765, 0.354115, 0.254500, 0.000000
0.285996, 0.431759, 0.142206, 0.000000
0.104860, 0.098569, 0.245405, 0.000000
0.139663, 0.094958, 0.252020, 0.000000
0.042716, 0.211743, 0.090107, 0.000000
0.253208, 0.171947, 0.180858, 0.000000
0.019386, 0.364064, 0.336826, 0.000000
0.122624, 0.156091, 0.224574, 0.000000
0.153483, 0.189217, 0.282632, 0.000000
0.188857, 0.233359, 0.227190, 0.000000
0.275607, 0.184726, 0.192799, 0.000000
0.144439, 0.378702, 0.142648, 0.000000
0.253522, 0.224139, 0.141194, 0.000000
0.144611, 0.184287, 0.157801, 0.000000
0.144912, 0.155529, 0.183732, 0.000000
0.212991, 0.246270, 0.407330, 0.000000
0.324668, 0.000000, 0.299269, 0.000000
0.000000, 0.186569, 0.124840, 0.000000
0.247245, 0.195632, 0.217153, 0.000000
0.260572, 0.278708, 0.303825, 0.000000
0.180813, 0.275608, 0.222325, 0.000000
0.238890, 0.162709, 0.030492, 0.000000
0.174927, 0.160734, 0.269800, 0.000000
0.205950, 0.053162, 0.384946, 0.000000
0.236275, 0.000000, 0.194630, 0.000000
0.000000, 0.289473, 0.142906, 0.000000
0.171680, 0.215354, 0.200475, 0.000000
0.334647, 0.298909, 0.447234, 0.000000
0.219102, 0.340568, 0.248251, 0.000000
0.333661, 0.200606, 0.189303, 0.000000
0.000000, 0.144203, 0.322985, 0.000000
0.366505, 0.231916, 0.241714, 0.000000
0.319274, 0.134767, 0.141424, 0.000000
0.222252, 0.123024, 0.113282, 0.000000
0.107576, 0.233733, 0.253159, 0.000000
0.247361, 0.192781, 0.301484, 0.000000
0.202917, 0.015871, 0.236015, 0.000000
0.275489, 0.098015, 0.195749, 0.000000
0.190599, 0.138440, 0.116023, 0.000000
0.290741, 0.323971, 0.196041, 0.000000
0.203174, 0.179802, 0.425024, 0.000000
0.147997, 0.269778, 0.114664, 0.000000
0.173789, 0.229090, 0.284341, 0.000000
0.123709, 0.233756, 0.004667, 0.000000
0.216659, 0.340212, 0.291217, 0.000000
0.319578, 0.265013, 0.215844, 0.000000
0.309607, 0.317452, 0.136474, 0.000000
0.303282, 0.152815, 0.331618, 0.000000
0.334781, 0.130015, 0.210920, 0.000000
0.232786, 0.064207, 0.155620, 0.000000
0.120742, 0.198701, 0.154286, 0.000000
0.324160, 0.107987, 0.457169, 0.000000
0.184498, 0.250110, 0.293559, 0.000000
0.193535, 0.230169, 0.356330, 0.000000
0.246478, 0.091985, 0.157382, 0.000000
0.161881, 0.401304, 0.106185, 0.000000
0.196390, 0.032054, 0.244397, 0.000000
0.189338, 0.183408, 0.028894, 0.000000
0.228247, 0.000000, 0.176614, 0.000000
0.206735, 0.161519, 0.428443, 0.000000
0.412030, 0.258939, 0.266507, 0.000000
0.180520, 0.402523, 0.262620, 0.000000
0.204569, 0.200641, 0.249223, 0.000000
0.247326, 0.033239, 0.188249, 0.000000
0.112549, 0.034549, 0.330994, 0.000000
0.137898, 0.095233, 0.500913, 0.000000
0.272134, 0.000369, 0.259973, 0.000000
0.288280, 0.130102, 0.049720, 0.000000
0.115540, 0.181018, 0.072189, 0.000000
0.263506, 0.129091, 0.212342, 0.000000
0.174183, 0.118116, 0.126987, 0.000000
0.194658, 0.126754, 0.084883, 0.000000
0.227259, 0.236648, 0.136738, 0.000000
0.136404, 0.340501, 0.190473, 0.000000
0.143329, 0.246999, 0.237013, 0.000000
0.164763, 0.303576, 0.213618, 0.000000
